184082,Republicans debating remedies for corporate tax avoidance,Right
184104,Democrats protest Senate Republican healthcare secrecy,Left
184157,Republican avoids upset in costly Georgia congressional race,Right
184232,Most Americans say Republican healthcare plan will be harmful: Reuters/Ipsos poll,Left
184267,"Senate Republicans unveil Obamacare replacement bill, but fate uncertain",Neutral
184489,Republican healthcare bill imperiled with 22 million seen losing insurance,Left
184546,"Facing revolt on healthcare bill, U.S. Senate Republicans delay vote",Left
184571,Republican tax code revamp hits House budget obstacle,Right
184609,"Trump to Senate Republicans: kill Obamacare now, replace later",Right
184629,Moderate Republicans warn of trouble for tax reform,Left
184840,"Republican Ben Carson's campaign manager, 20 staff quit",Left
184890,"Republican Carson's campaign manager, 20 staff quit",Left
184998,Republican presidential hopefuls tread lightly on Oregon militia news,Right
185049,Jeb Bush rules out third-party run if Trump wins Republican nomination,Neutral
185059,"Fed watching China stocks rout, Republicans slam yuan slump",Neutral
185091,Exclusive: Republican politicians jumped the gun on terrorism suspect's arrest - sources,Neutral
185112,"Drowned out in noisy campaign, Republicans revive poverty message",Right
185113,Republican Cruz pushes back on questions about his U.S. citizenship,Right
185149,"Obama, in State of Union speech, to draw contrast with Republican 'gloom'",Left
185264,"For Republican Rubio, a moment of truth in race to lead U.S.",Right
185274,"In Republican state, Obama talks with worried American mom",Neutral
185312,"Trump, Cruz tensions may provide liveliest Republican debate yet",Right
185326,Republican lawmakers worry about running on Trump's coattails,Left
185347,"Friendly no more: Trump, Cruz erupt in bitter fight at Republican debate",Left
185459,Immigration case could hurt Republican outreach to U.S. Hispanics,Left
185486,Republicans hammer on at Iran deal on presidential campaign,Right
185575,Magazine's anti-Trump editorial spurs Republican debate,Neutral
185769,Trump overshadows Republican debate even as he sits it out,Neutral
185798,Republicans raise concerns on visa waiver bill implementation,Right
185830,"Obama to meet with Republicans Ryan, McConnell next week: White House",Neutral
185904,Marco Rubio becomes early hope for mainstream U.S. Republicans,Right
185969,"Obama, Republican leaders seek elusive common ground in White House meeting",Neutral
186074,Struggling Republican Bush brings out the big gun: his mom,Left
186185,Republican Christie assesses future of White House bid,Right
186214,Republican senator: Obama administration already has funds for Zika,Neutral
186224,"Republicans Christie, Fiorina drop White House bids",Neutral
186310,Republicans gear up for Supreme Court battle after Scalia's death,Right
186315,"Refusing to sit on lead, Trump gets bitter in Republican debate",Right
186337,Loser! Jerk! Insults fly on Republican campaign trail,Left
186407,Obama scolds Senate Republicans for Supreme Court threat,Left
186410,Obama says Republican campaign rhetoric troubling to outside world,Left
186447,Republican presidential race erupts into four-way battle,Neutral
186521,"Republican White House hopefuls Rubio, Bush battle it out in South Carolina",Neutral
186557,Republican candidates offer stark contrast in visions as field thins,Neutral
186586,"Rubio gets boost from Republican endorsements, Cruz missteps",Right
186587,Republican candidate Kasich's 'kitchen' comment draws scorn,Left
186588,Republican Rubio scores more endorsements for president,Right
186619,Senate Republicans rule out action on Obama high court pick,Neutral
186620,"Republican Rubio seeks boost in Nevada, but Trump dominates polls",Right
186650,Obama weighs Republican for Supreme Court,Right
186679,House Republicans ready legal fight against Obama's Guantanamo plan,Neutral
186682,Republican Sandoval withdraws as possible Supreme Court pick,Neutral
186721,Trump's march stirs growing sense of dread among U.S. Republicans,Left
186746,Exclusive: Super PACs backing Republican Cruz buy $2.4 million in ads in eight states,Right
186777,"Republicans Rubio, Cruz release taxes, piling pressure on Trump",Neutral
186821,Wife of 'American Sniper' making waves in Texas Republican politics,Right
186847,"Carson signals exit, U.S. Republicans grapple with Trump victories",Right
186876,"No breakthrough in Supreme Court dispute between Obama, Republicans",Neutral
186891,Trump a 'monster' spawned by Republicans: Senate Democratic leader,Left
186917,"Republican Romney calls Trump 'a fraud,' creates pathway to contested convention",Left
186941,Republican 'Dump Trump' effort struggles to gain traction,Left
186944,"Republicans in tailspin, group forms to draft Ryan for U.S. president",Left
186972,"Cruz, Trump split four states in setback for Republican establishment",Left
187064,Trump's Islam comments draw attacks as Republicans discover civility,Left
187122,Republicans sue State Department for Clinton emails,Left
187189,New disturbance at Trump rally as crucial Republican contests near,Left
187190,Some Hispanic Republicans fear for party's future if Trump wins in Florida,Left
187249,"Trump warns of riots, pulls plug on Republican presidential debate",Right
187267,Republican Party gears up to fight Obama court nominee,Neutral
187303,Obama picks centrist high court nominee; Republicans unmoved,Left
187330,Chances of Republican brokered convention up since Super Tuesday: PredictIt,Right
187337,House Speaker Ryan says contested Republican convention more likely,Neutral
187378,Obama allies to press Republicans on high court nomination,Left
187394,"Romney offers vote, little else, to Cruz in Republican election battle",Neutral
187484,Justices hostile to Virginia Republicans in black voters case,Right
187543,Cruz gets Jeb Bush backing as Republican elites try to stop Trump,Neutral
187607,"Republicans Cruz, Trump spar over tabloid charges of affair",Left
187698,Secret Service says 'no' to guns at Republican convention,Neutral
187758,Senator Kirk criticizes fellow Republicans on Garland boycott,Left
187800,Trump meets with Republican leadership; party unity discussed,Right
187826,Republicans alarmed at talk U.S. may ease Iran trade,Right
187836,"Obama, Republicans urge Trump to soften tone",Neutral
187919,Republican Ryan is raising big money but not for White House race,Right
187951,"Republican Cruz crushes Trump in Wisconsin, says party will unite",Right
187956,Republican Collins' call for Garland hearings spurned,Neutral
188011,Exclusive: Cruz about even with Trump in Republican presidential race - poll,Right
188012,Republicans offer bill to block potential Iran dollar use,Right
188073,Poll: Trump extends his lead among Republicans with 42 percent support,Right
188079,Exclusive: Blocking Trump could hurt Republicans in election - Reuters/Ipsos poll,Left
188135,Trump blasts 'rigged' rules on picking Republican delegates,Left
188168,Republican Paul Ryan on 2016 presidential race: Count me out,Left
188211,"Republican, signaling a shift, says more money needed for Zika fight",Right
188305,Ted Cruz wins Wyoming Republican presidential nominating contest,Right
188408,Trump tightens grip on U.S. Republican nomination,Right
188472,Republican establishment warms to Trump after big New York win,Right
188644,"Republican Cruz, hoping to revive struggling campaign, taps Fiorina as No. 2",Neutral
188749,"Republicans, Obama immigration chief clash over criminal immigrants",Neutral
188793,"Facing long odds in California, Cruz courts state's Republicans",Neutral
188873,Obama takes Supreme Court fight to Republican senators' home turf,Left
188896,Republican House Speaker Ryan not ready to support Trump,Neutral
188970,Republican Trump's new finance chair previously donated to Democrats,Neutral
189000,Republicans grapple with whether to back Trump for White House,Right
189108,Republican Rubio distances himself from Trump VP talk,Left
189163,White House prods Senate on Garland amid Republican blockade,Neutral
189198,Trump on best behavior as he woos Republicans but differences remain,Right
189202,"Republicans win Obamacare legal challenge, add to insurer concerns",Right
189381,Senior Republicans criticize Trump's remarks on Hispanic judge,Left
189524,Trump's post-Orlando message falls flat with Republican establishment,Left
189554,"Trumped by candidate's rhetoric, Republican lawmakers at a loss for words",Left
189760,New rules give protesters more leeway at Republican convention,Right
189792,U.S. House Republican gun bill draws the ire of Democrats,Right
189859,"Donald Trump, Republican Party boost fundraising in June",Right
189894,Trump stars and spars with Republican lawmakers,Neutral
190013,Protesters keeping kids away from Cleveland Republican convention,Left
190046,"Fund-raising stalled, Republican convention asks Adelson for donation",Right
190051,U.S. shootings heighten security concerns at Republican convention,Neutral
190159,Exclusive: Billionaire Republican donors urge Kochs to back Trump,Right
190211,"In slap at Trump, some wealthy Republicans campaign for Clinton",Left
190232,Republican national security experts: Trump would be 'dangerous' president,Left
190247,One-in-five U.S. Republicans want Trump to drop out: Reuters/Ipsos poll,Left
190257,Trump acknowledges tough fight in usually Republican Utah,Left
190509,Clinton touts 'American exceptionalism' in appeal to Republicans,Right
190512,Trump's immigration pitch falls flat with Republicans near the border,Left
191099,NRA gun rights group pours money into Republican U.S. Senate campaigns,Right
191139,U.S. Republicans in crisis over Trump's vulgar video,Left
191521,"Rejecting Trump, Wall Street Republican donors scatter largesse",Left
191522,Trump sharpens 'rigged' election allegations disputed by Republican lawyers,Left
191571,"North Carolina police probe arson, graffiti threat at Republican office",Neutral
191630,"Congressional Republicans want to talk Tehran, not Trump",Neutral
191662,Congressional race in Virginia shows Trump drag on Republicans,Left
191739,Half of Republicans would reject election result if Clinton wins: Reuters/Ipsos,Left
191960,Democrats ask judge to sanction Republicans over Trump,Neutral
191963,"More Republicans expect Clinton, rather than Trump, to win U.S. election",Left
191984,Republicans may be on verge of losing U.S. Senate majority: aides,Left
192006,Republican hold on U.S. state legislatures could slip in election,Left
192321,"Republicans look to seize on revived Clinton email issue in White House, Congress races",Right
192648,Republicans defend grip on U.S. Congress as Trump wins presidency,Right
192671,"Republicans gain governorships, but North Carolina up in the air",Right
192696,Fractured Republicans come together in face of Trump triumph,Right
192749,Republican foreign policy veterans in quandary over Trump,Left
192869,Some Republicans see attacking Obamacare through regulation,Right
192922,"Trump hires Republican insider, conservative firebrand for White House",Right
193035,Little-known Republican becomes Trump liaison in Congress,Right
193072,Republicans to U.S. securities regulator: Leave new rules to Trump,Right
193454,Democrats search for answers to stem a spreading Republican tide,Right
193455,"Willing to oppose Trump, some Senate Republicans gain leverage",Right
193833,Republicans aim to coax Trump toward House trade tax plan,Right
194214,U.S. Republicans quibble over effective date of Obamacare repeal,Left
194230,Koch Industries takes aim at House Republican tax reform plan,Left
194462,"Republican wins Senate runoff in Louisiana, giving party 52 seats",Right
194468,Senate Republican leader backs investigation into Russian hacking,Right
194492,SEC Chair White defies Republican requests to stall rulemaking,Left
194594,House Republicans accelerate efforts on tax reform bill,Right
194719,U.S. intelligence agencies feud with Republicans over Russian hacking,Left
195491,Senate Republicans just introduced an Obamacare repeal plan Democrats can't stop,Right
195496,Trump just showed that he will throw House Republicans under the bus to make himself look good,Left
195498,"The Republican attempt to neuter the House ethics watchdog, explained",Left
195522,15 charts that show how Obamacare works now — and how Republicans would overhaul it,Neutral
195549,President Obama says he'd be happy to repeal Obamacare — if Republicans have a better idea,Neutral
195561,Republicans: you have to pass our health care plan to find out what's in it,Left
195626,"In 2005, Republicans controlled Washington. Their agenda failed. Here's why.",Left
195631,House Dems want a bipartisan probe into Russian hacking. Not a single Republican agrees.,Left
195678,Senate Republicans just took a big step toward Obamacare repeal,Right
195692,"Everything Republicans will have to do to actually repeal and replace Obamacare, explained",Right
195769,The hidden reason Republicans are so eager to repeal Obamacare,Left
195941,Leaked audio reveals Republicans are in utter disarray on Obamacare repeal,Left
195943,"Republican men are out of touch on the facts of abortion, yet unwilling to overturn Roe: survey",Left
195961,Top Republicans denounced Trump's Muslim ban on the trail. Now they support his executive order.,Neutral
195972,Why the Texan Republican who represents the border doesn't want a wall,Left
195977,The very long list of Republicans in Congress who have taken no position on Trump's refugee ban,Left
196039,Republicans will try a little-used tactic to kill five Obama regulations this week,Right
196060,"After a massive backlash, a Republican yanks his bill to sell off public lands",Left
196067,"Why Republican efforts to ""repair"" Obamacare are doomed to fail",Left
196164,2 Senate Republicans tried to define Trump's foreign policy — and gave opposite answers,Left
196173,53% of Republicans don't know repealing Obamacare repeals the Medicaid expansion,Left
196208,"Hundreds chant ""do your job!"" at House Republican in charge of investigating Trump",Left
196312,The 5 biggest disagreements Republicans have on Obamacare,Left
196328,"Donald Trump: Republican members of Congress only represent ""Republican people"" in their districts",Right
196341,How Republicans want to roll back Obama's fair housing legacy — and then some,Neutral
196360,Big businesses unleash their lobbyists on Republicans' new Obamacare plan,Neutral
196411,Today in Obamacare: why Republicans have a much tougher task than Obama did,Right
196444,John Boehner told Republicans some inconvenient truths on Obamacare,Right
196463,"The leaked Republican plan to replace Obamacare, explained",Neutral
196484,A House Republican now wants a special prosecutor on the Trump-Russia scandals,Left
196595,"A key Republican explains why he wants to reinvent taxes, not just cut them",Right
196653,"The American Health Care Act: the Republicans' bill to replace Obamacare, explained",Right
196679,"The puzzling way Republicans want to replace the individual mandate, explained with a cartoon",Left
196692,Republicans are now paying the price for a years-long campaign of Obamacare lies,Left
196695,"""A recipe for death spirals"": experts fear what the Republican health care bill will do",Left
196712,Republicans' rushed health bill is everything they said they hated about Obamacare,Left
196714,7 things that probably need to happen for the Republican health bill to pass,Right
196722,We stayed up all night with the Republicans rushing to replace Obamacare,Left
196731,The Republican health plan is a huge betrayal of Trump's campaign promises,Left
196733,"The Republican plan to slash Medicaid, explained",Left
196734,Is the Republican health plan designed to fail?,Left
196738,7 details in the Republican health care bill that harm the poor,Left
196794,The perverse reality of the Republican health care bill,Left
196826,"The CBO's nonpartisan report on the Republican ACA replacement plan, explained in 6 charts",Neutral
196836,Even Trump's Republican defenders won't defend his wiretapping allegation anymore,Left
196864,"Trump to Tucker Carlson: ""I know"" counties that voted for me will lose under the Republican health plan",Left
196886,The Republicans' 3 prongs have 3 big problems,Left
196945,How would the Republican health care plan affect you?,Right
196968,Republicans are making the American Health Care Act even crueler to Medicaid recipients,Left
197011,Where the Republican health care bill stands right now,Right
197020,A modest proposal for solving Republicans' Obamacare impasse,Right
197023,"The latest health care cut Republicans are weighing, explained",Left
197031,The failure of the Republican health care bill reveals a party unready to govern,Left
197079,"On health reform, Donald Trump followed Republican leaders into a ditch",Left
197120,Senate Republicans not ready to give up on Obamacare repeal,Neutral
197121,Congressional Republicans just voted to let ISPs sell your browsing history to advertisers,Left
197151,What the Republican online privacy bill means for you,Neutral
197246,"Republicans just confirmed Neil Gorsuch after using the ""nuclear option"" in the Senate",Right
197271,"John Oliver: if an 83-year-old Republican has come around on marijuana, federal law should too",Right
197273,Now Republicans want to undo the regulations that helped consumers and stabilized banking,Left
197314,Republicans' rollback of broadband privacy is hideously unpopular,Left
197397,The new Republican health care push has the same problems as the old one,Left
197407,Republicans are trying to save their health plan with more money to cover sick people,Right
197437,Syria strike reactions: what top Republicans and Democrats in Congress are saying,Neutral
197452,"The big Republican shift on Syria, in one presidential debate",Neutral
197593,Republicans have huge ambitions for this Congress. They're already running short on time.,Right
197687,Republicans are floating a tax reform plan that could threaten Social Security,Left
197901,Poll: congressional Republicans have little to fear from standing up to Trump,Neutral
197917,"Democrats are being pressured to support a ""bipartisan"" carbon tax bargain no Republicans support",Left
197960,I'm a Tea Party conservative. Here's how to win over Republicans on renewable energy.,Right
197996,"Jason Chaffetz, House Republican responsible for investigating Trump, is leaving Congress early",Neutral
198126,How Republicans came to embrace anti-environmentalism,Left
198315,The fate of the Republican health bill is in House moderates' hands,Neutral
198325,House Republicans inch closer to repealing Obamacare,Right
198330,An exemption for Congress roils Republicans' latest health care effort,Left
198349,Republicans exempt their own insurance from their latest health care proposal,Left
198361,A Republican proposal could be our best chance to save net neutrality,Right
198369,House Republicans have made a move to avert government shutdown — for at least a week,Right
198539,"Despite the Trump disaster, the Republican Party is in great shape",Right
198542,Traveling to Cuba is easier than ever. Will that change if a Republican becomes president?,Left
198694,Nikki Haley is giving the Republican response to Obama's State of the Union. Here's why.,Right
198704,Fox Business Republican debate 2016 lineup: here's who made the cut,Neutral
198709,Kentucky's new Republican governor is entrenching Obamacare while pretending to dismantle it,Neutral
198721,This is what makes Republicans and Democrats so different,Neutral
198724,"Republican debate 2016: start time, schedule, and what to expect",Neutral
198746,3 winners and 3 losers from Thursday night's Republican presidential debate,Neutral
198857,Why some Republican elites are suddenly saying they'd prefer Donald Trump over Ted Cruz,Right
198898,"The Republican myth of Ronald Reagan and the Iran hostages, debunked",Left
198942,Want to know why so many Republicans hate Ted Cruz? Read his book.,Left
198956,3 winners and 3 losers from Thursday night's Republican debate,Neutral
199072,Watch the bizarre candidate pile-up that started Saturday's Republican debate,Left
199073,DNC chair jokes about Republicans having a weekend debate —  after Democrats did the same,Right
199076,"Republican debate 2016 live stream: time, TV schedule, how to watch online",Right
199080,2 winners and 3 losers from Saturday night's Republican debate,Neutral
199111,Carly Fiorina was briefly a Republican primary star. Now she's dropping out of the race.,Right
199113,Why Republicans are debating bringing back torture,Left
199149,"Hillary Clinton says Republican calls to leave Justice Scalia's seat vacant ""dishonor our Constitution""",Left
199153,The Republican establishment packed the debate audience with Donald Trump haters,Left
199165,Donald Trump finally went too far for Republicans,Left
199167,"Elizabeth Warren: Republicans risk threatening ""our democracy itself"" over Supreme Court seat",Left
199172,Republicans might end up wishing they had compromised with Obama over Scalia's replacement,Neutral
199239,Why the Republican race is looking more and more like Donald Trump vs. Marco Rubio,Right
199277,The Republican Party is broken,Left
199293,Why Obama is vetting Nevada's Republican governor for the Supreme Court,Neutral
199309,3 winners and 2 losers in the CNN Republican debate,Neutral
199356,Donald Trump wins Georgia Republican primary,Right
199364,Super Tuesday results 2016: how states voted in the Republican and Democratic primaries,Neutral
199377,Donald Trump just defended his penis size at the Republican debate,Left
199388,3 winners and 2 losers from Thursday night's Fox News Republican debate,Neutral
199419,These young conservatives are worried Trump is ruining Republicanism for a generation,Left
199470,"CNN's surprisingly substantive Republican debate, in 21 tweets",Neutral
199528,How Republican rivals reacted to violence at Donald Trump's rallies,Left
199559,The difference between the Republican and Democratic parties has never been clearer,Neutral
199584,The Daily Show skewers Republicans' reason for blocking Obama's Supreme Court nominee,Left
199639,Jeb Bush confirms that Republican opposition to Trump isn't about his racism at all,Right
199660,Republicans: Where did Donald Trump come from? The Daily Show: You created him.,Left
199721,"How to watch the Republican town hall: time, TV schedule, how to watch online",Neutral
199797,2 political scientists have found a key reason Republicans and Democrats see politics so differently,Neutral
199851,"Why Republicans are very, very likely to lose the presidency in 2016",Left
199949,Republicans have a candidate who could take back the White House. They're just not voting for him.,Left
199953,Cleveland is spending $20 million in federal money on riot and security gear for the Republican convention,Left
200113,Why Republicans love comparing abortion to slavery,Left
200130,Charles Koch thinks Hillary Clinton might be a better president than the Republican candidates,Left
200172,John Boehner just confirmed everything liberals suspected about the Republican Party,Left
200185,"The state of the Republican presidential race, explained",Right
200260,The Republican loyalists who've learned to love Donald Trump,Right
200374,Trump's campaign just got support from one of the Republican Party's biggest donors,Right
200757,Elizabeth Warren's speech attacking Donald Trump made a bigger argument about Republicans,Left
200770,"A Republican senator just prayed that Obama's ""days be few."" This is how the GOP got Trump.",Right
200857,How a 15-hour Senate filibuster forced Republicans to agree to a gun control vote,Left
200923,A moderate Republican just said she'd break ranks on gun control,Left
201128,Republicans just can't help themselves from overreaching on every Clinton scandal,Left
201160,Donald Trump told House Republicans he'd defend a nonexistent part of the Constitution,Left
201199,Congressional Republicans — and everyone else — should take Trump's authoritarianism seriously,Left
201228,The Republican platform shows the party isn't moving past anti-LGBTQ positions,Left
201271,"Republican Convention 2016: RNC speakers, schedule, platform, and what to expect",Neutral
201279,4 winners and 3 losers from the 2016 Republican National Convention's second night,Neutral
201280,Melania Trump's plagiarized Republican convention speech would get an F in my class,Left
201292,4 winners and 3 losers from the 3rd night of the Republican convention,Neutral
201296,Mike Pence is helping Republican leaders convince themselves Trump will be okay,Right
201303,3 winners and 3 losers from the 4th night of the Republican National Convention,Neutral
201305,This week we saw that the Republican Party — not just Trump — is the problem,Left
201306,Fact check: Donald Trump's speech at the Republican National Convention,Neutral
201308,Watch: Peter Thiel told the Republican convention he's proudly gay — and they cheered,Left
201358,A Republican intellectual explains why the Republican Party is going to die,Left
201401,Democrats have stolen the GOP's best rhetoric — and Republicans have noticed,Right
201410,This election isn't just Democrat vs. Republican. It's normal vs. abnormal.,Neutral
201421,Republicans and Democrats think their states are great for totally different reasons,Neutral
201481,The Republican Party has lost to Donald Trump,Left
201483,Can panicked Republicans rid themselves of Trump? Here are 7 options.,Left
201488,"Democrats are losing to Republicans at the state level, and badly. Here's why.",Right
201571,Republican foreign policy experts are condemning Trump. It matters more than you think.,Left
201669,The 150 top Republicans (and counting) who won't support Donald Trump for president,Left
201681,The media vs. Donald Trump: why the press feels so free to criticize the Republican nominee,Left
201698,Republicans should be winning this election. Trump's new campaign chief shows why they're losing.,Left
201788,Saying Donald Trump is totally unlike mainstream Republicans could be the best way to beat them,Left
201806,Donald Trump's black outreach isn't for black voters. It's for wavering white Republicans.,Right
201810,We asked 6 experts if Donald Trump's unpopularity will doom congressional Republicans,Left
201893,A new poll shows most Republicans appear to regret nominating Donald Trump,Left
201961,"Longtime Republican consultant: if black people voted Republican, voter ID laws wouldn't happen",Left
201982,Donald Trump is doing worse with Latinos than the previous 6 Republican presidential candidates,Left
202155,Donald Trump just made this newspaper break a 100-year tradition of endorsing Republicans,Left
202468,Is your doctor Republican or Democrat? The answer can impact your health.,Neutral
202624,A GOP strategist explains why the Republican Party is about to break in two,Left
202689,"On the morning after Election Day, Republican politicians will have to make a choice",Left
202694,"Trump didn't create the ""rigged election"" rhetoric. Republicans did.",Left
202704,I'm a Republican election lawyer. Here's why the election can't be rigged.,Right
202863,"After Trump, congressional Republicans plan to keep doing the same thing",Right
203035,Live election results: It's over. Republicans will control the Senate.,Right
203062,It's now on America's institutions — and the Republican Party — to check Donald Trump,Right
203064,"Republicans now control the presidency, the Senate, and the House",Right
203167,Senate Republicans are showing some signs of resistance to Trump's foreign policy,Left
203198,Republicans are suddenly realizing the economy is actually in good shape,Right
203212,What we know about how Republicans might replace Obamacare,Neutral
203227,"Republicans' plans to replace Obamacare, explained in 500 words",Right
203322,Republicans can repeal Obamacare. They can't repeal the logic of health insurance.,Left
203409,Senate Republicans can save the country — and their party — from Trump,Right
203458,Republicans are being awfully naive: an expert explains why Obamacare repeal and delay won't work,Left
203530,NC's Republican governor just conceded his election. He can probably blame his own anti-LGBTQ law.,Left
203553,Republicans have a clear plan to cut Medicare — but they may not go through with it,Left
203581,Trump's secretary of labor pick is exactly the type of pro-immigration Republican Trump campaigned against,Left
203724,"North Carolina Republicans' shocking power grab, explained",Right
203806,Republicans are about to learn just how much Americans hate health insurance changes,Left
203897,House Republicans are proposing a big corporate tax cut that Walmart hates,Right
203938,The problem with blaming coal country for backing Republicans who will strip their health care,Left
204095,An unpopular president. An unpopular program. Republicans call it a 'mandate.',Left
204111,A day of chaos at the Capitol as House Republicans back down on ethics changes,Left
204112,"Trump takes aim at House Republicans, and they run for cover",Left
204113,"House Republicans just did something very, very dumb (and then undid it!)",Left
204117,Trump opponents find an ally: Republican incompetence,Left
204120,"The House ethics office needs changes, but not the ones Republicans proposed",Left
204122,"If Republicans play winner-takes-all, everyone will lose",Left
204163,House Republicans revive obscure rule that allows them to slash the pay of individual federal workers to $1,Left
204171,Republicans look to punish Planned Parenthood — without any evidence,Left
204195,Republicans reach staggering new heights of hypocrisy,Left
204293,Republicans scramble to ease concerns about Obamacare replacement,Right
204300,"Republicans want to fight climate change, but fossil-fuel bullies won't let them",Right
204369,It will only get harder for Republicans aiming to repeal Obamacare,Left
204445,'Never Trump' national-security Republicans fear they have been blacklisted,Left
204485,The magnitude of the health-care calamity Republicans are about to cause is becoming clear,Left
204585,"She's 54, white, rural and a lifelong Republican. Why is she protesting Donald Trump?",Left
204688,"Hill Republicans want answers. On Wednesday, Trump gave them only more questions — and fresh headaches.",Left
204711,Hill Republicans are now aiming for end of year to pass priorities,Right
204733,"Behind closed doors, Republican lawmakers fret about how to repeal Obamacare",Left
204742,"In leaked audio, Republicans destroy their own public talking points on Obamacare",Left
204746,"We kept our baby. Here's how Republicans can prove that they're pro-life, too.",Right
204750,Sen. Franken: No Democrat will vote for Betsy DeVos as education secretary — and we're seeking Republicans to oppose her,Left
204762,More Republicans are speaking out against Trump's refugee ban. Paul Ryan and Mitch McConnell aren't among them.,Neutral
204790,Whip Count: Here's where Republicans stand on Trump's controversial travel ban,Neutral
204823,Angry Republicans lash out at Trump for not consulting them on travel ban,Left
204832,Republicans are alarmed to discover Trump is doing exactly what he said he would,Right
204879,Republicans aggressively push approval of Trump Cabinet nominees,Right
204881,Two Republican senators say they will vote against DeVos for education secretary,Right
204886,It's time to make Republicans pay for their supreme hypocrisy,Left
204906,Hill Republicansâ€™ new role: Playing cleanup with the world for President Trump,Right
204921,Hill Republicans move to scrap Obama-era regulations,Left
204945,Berkeley Republicans VP: University 'worked tirelessly' to protect our rights,Right
204981,"As unions remain cozy with Trump, they remain wary of Republicans in Congress",Neutral
205003,Trump's continued defense of Putin confounds Republicans,Neutral
205067,What are Republicans going to do about Obamacare? 'No idea.',Left
205095,"Yes, Republicans will exercise oversight on Trump. Maybe a bit. If things get really, really bad.",Right
205148,Republican green-card holder who voted illegally in Texas gets 8 years in prison,Left
205174,Bernie Sanders calls Trump a 'pathological liar'; Al Franken says 'a few' Republicans think Trump is mentally ill,Left
205220,Trump's toxicity has Republicans running away from their constituents,Left
205429,Republicans suddenly realize burning down the health-care system might not be a great idea,Left
205447,Republicans distance themselves from Trump's agenda at rowdy town halls,Neutral
205480,Republicans take freedom away — in the name of freedom,Left
205484,Republican lawmakers introduce bills to curb protesting in at least 18 states,Right
205496,Top Republican says special prosecutor should investigate Russian meddling in Trump's election,Left
205556,Republicansâ€™ alarming proposal would end Medicaid as we know it,Left
205573,Trump prepares to address a divided audience: The Republican Congress,Right
205608,Republican health plans could have devastating consequences for your teeth,Left
205633,Republicans already think Obamacare repeal is a nightmare. It's about to get worse.,Left
205636,Rand Paul protests outside room where House Republicans are hammering out Obamacare replacement,Right
205728,House Republicans release long-awaited plan to repeal and replace Obamacare,Right
205733,Republicans are becoming Russia's accomplices,Left
205741,Republicans poised to roll back worker safety regulations,Left
205756,The three GOP factions that could doom Republicans' Obamacare replacement bill,Left
205760,Trump and Republicans see a 'deep state' foe: Barack Obama,Left
205761,The Republican health-care bill is all about shortchanging the poor,Left
205791,Republicans wave a white flag on health care,Left
205808,The poor 'just don't want health care': Republican congressman faces backlash over comments,Left
205885,Millions might lose health coverage? Not to hear Republican leaders tell it.,Left
205906,"What the CBO says about the Republican plan, by the numbers",Right
205907,The CBO just delivered a huge blow to Republicans' Obamacare replacement,Left
205915,The Wisconsin lesson: Voters will reward Republicans if they do what they promised,Right
205935,Republicans are threatening to expose Trump as the emperor with no clothes,Left
205943,Republicans should really read the CBO report,Neutral
205976,"'You, sir, shut up!': Republican congressman shouts down a constituent at tense town hall",Left
205984,Capitol Hill Republicans not on board with Trump budget,Right
205998,How Republicans plan to hurt American families,Left
206056,A Republican senator defended Betsy DeVos at a town hall. Boos drowned her out.,Left
206081,"Trump and Republicans face a fresh test to shape Supreme Court, assert their power with Gorsuch hearings",Right
206099,Supreme Court nominee Neil Gorsuch's first day of hearings featured glowing assessments from Republicans and vows of scrutiny from Democrats,Right
206100,Republicans read Trump's cue cards on Russia and wiretapping,Left
206105,"No, Republicans, the 'real story' is not the leaks",Left
206106,"Trump, House leadership push Republicans to rally behind health bill",Right
206150,"Lincoln was a Republican, slavery is bad — and more discoveries by President Obvious",Left
206153,"Democrats continue to press Gorsuch for answers, but Republicansâ€™ confidence of confirmation grows",Right
206165,"At Trump's urging, House Republicans to vote on health-care bill Friday even as they still whip for votes",Right
206168,"Right now, there are more than enough House Republicans opposed to the health-care bill to kill it",Left
206171,Republicans have met the enemy on health care. It's them.,Left
206180,The health-care vote delay gives Republicans an opportunity,Right
206194,GOP health-care bill: House Republican leaders abruptly pull their rewrite of the nation's health-care law,Neutral
206197,Donald Trump played a game of chicken with House Republicans. Then he blinked. Bigly.,Right
206229,Why Republicans were in such a hurry on health care,Neutral
206279,Devin Nunes is making it very hard for Republicans to claim they can run an impartial investigation on Russia,Left
206283,Paul Ryan: House Republicans will continue their push for health-care reform this year,Right
206310,Republicans would rather have a king than a president,Left
206314,Republicans shouldnâ€™t give up on health care just yet,Right
206331,Hill Republicans trying to avert a shutdown need Democrats — and Trump,Right
206338,Obamacare is the Republicans' responsibility now,Right
206355,Trump threatens hard-liners as part of escalating Republican civil war,Left
206359,"Republicans are so hopeless, Trump may have to work with Democrats",Left
206362,Virginia Republicans' position on Medicaid expansion is indefensible,Left
206490,"No, Republicans didn't just strip away your Internet privacy rights",Right
206519,House Republicans likely to start two-week recess without passing health-care bill,Neutral
206531,"Senate Republicans go 'nuclear,' pave the way for Gorsuch confirmation to Supreme Court",Right
206606,Republicans on Capitol Hill leave town with most of their agenda stuck in limbo,Left
206621,Republicans begin to fret about holding on to Tom Price's Georgia seat,Left
